425020.60
423031.80
427849.00
426094.20
430891.60
435458.10
440540.90
441618.40
445550.50
450733.00
450921.90
456165.70
457454.10
454451.90
455463.80
455632.60
450456.50
448654.30
449429.40
452953.60
447107.80
448733.70
451255.30
451545.50
459988.80
460963.30
461309.90
465855.10
468228.90
466051.50
461276.40
459927.60
460576.40
464091.70
465557.10
466804.60
465055.00
470079.50
471914.90
477139.80
480843.30
480542.60
483575.80
482566.50
484822.10
488129.40
492880.80
493700.30
494514.50
495865.30
494985.30
501385.60
505007.70
505735.00
503175.70
505494.30
507248.00
504931.90
498602.30
486513.40
463242.10
472893.10
473162.60
479747.00
483805.70
490217.00
499254.30
495215.40
488113.70
484925.10
497163.40
496363.70
502626.40
498611.90
496817.90
498060.80
503904.40
508099.40
512328.60
512084.10
516968.70
507354.80
507790.40
510211.80
517028.80
517920.50
517623.60
515490.90
519129.40
519303.40
520624.20
521624.10
523235.40
528485.80
532257.60
533900.40
533547.40
535727.30
533159.20
535344.90
539110.90
541476.20
